State_ID,Visit_Count
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 1118.362, 791.485, 324.877, 1686.034, 1128.071, 0.0, 0.0, -1.0, 1118.362)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.333, 0.0, 0.0, 0.333, 1.0, 0.0, 791.485, 324.877, 1686.034, 1431.661, 0.0, 0.0, 0.0, 1118.362)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 1.0, 0.0, 791.485, 324.877, 1686.034, 1692.816, 0.0, 0.0, 0.0, 745.574)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 791.485, 324.877, 1686.034, 1614.667, 0.0, 0.0, 0.0, 372.787)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 791.485, 324.877, 1686.034, 1311.077, 0.0, 0.0, 0.0, 0.0)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 791.485, 324.877, 1686.034, 425.773, 0.0, 0.0, 0.0, 0.0)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 791.485, 324.877, 1686.034, 0.0, 0.0, 0.0, 0.0, 0.0)",70
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 791.485, 324.877, 1686.034, 489.634, 0.0, 0.0, 0.0, 0.0)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1425.027, 961.243, 449.784, 2554.981, 489.634, 0.0, 0.0, 0.0, 0.0)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 1425.027, 961.243, 449.784, 2554.981, 489.634, 0.0, 0.0, 0.0, 475.009)",10
"(0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.333, 0.0, 1425.027, 961.243, 449.784, 2554.981, 0.0, 0.0, 0.0, 0.0, 950.018)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.333, 0.0, 0.0, 0.0, 1255.442, 893.356, 354.086, 2485.858, 1604.182, 0.0, 0.0, -1.0, 1255.442)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1255.442, 893.356, 354.086, 2485.858, 1489.276, 0.0, 0.0, 0.0, 1255.442)",10
"(0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 1255.442, 893.356, 354.086, 2485.858, 1471.832, 0.0, 0.0, 0.0, 1255.442)",10
"(0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 1255.442, 893.356, 354.086, 2485.858, 1176.628, 0.0, 0.0, 0.0, 1255.442)",10
"(0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1255.442, 893.356, 354.086, 2485.858, 1307.666, 0.0, 0.0, 0.0, 1255.442)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 1255.442, 893.356, 354.086, 2485.858, 1581.745, 0.0, 0.0, 0.0, 1255.442)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 1255.442, 893.356, 354.086, 2485.858, 1708.792, 0.0, 0.0, 0.0, 1255.442)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1255.442, 893.356, 354.086, 2485.858, 1697.807, 0.0, 0.0, 0.0, 1255.442)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1255.442, 893.356, 354.086, 2485.858, 1449.913, 0.0, 0.0, 0.0, 1255.442)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 1255.442, 893.356, 354.086, 2485.858, 909.691, 0.0, 0.0, 0.0, 1255.442)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 1.0, 0.0, 893.356, 354.086, 2485.858, 486.062, 0.0, 0.0, 0.0, 1255.442)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 893.356, 354.086, 2485.858, 0.0, 0.0, 0.0, 0.0, 836.961)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 893.356, 354.086, 2485.858, 0.0, 0.0, 0.0, 0.0, 418.481)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 893.356, 354.086, 2485.858, 322.298, 0.0, 0.0, 0.0, 0.0)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 893.356, 354.086, 2485.858, 795.47, 0.0, 0.0, 0.0, 0.0)",20
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 893.356, 354.086, 2485.858, 473.172, 0.0, 0.0, 0.0, 0.0)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 893.356, 354.086, 2485.858, 0.0, 0.0, 0.0, 0.0, 0.0)",50
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 1431.966, 954.325, 463.641, 2651.04, 0.0, 0.0, 0.0, 0.0, 0.0)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 1431.966, 954.325, 463.641, 2651.04, 0.0, 0.0, 0.0, 0.0, 477.322)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1431.966, 954.325, 463.641, 2651.04, 0.0, 0.0, 0.0, 1.0, 954.644)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1431.966, 954.325, 463.641, 2651.04, 0.0, 0.0, 0.0, -1.0, 1431.966)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 2538.358, 1200.0, 1300.358, 3760.208, 2472.651, 0.0, 0.0, 0.0, 2538.358)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 2538.358, 1200.0, 1300.358, 3760.208, 2366.355, 0.0, 0.0, 0.0, 2538.358)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2538.358, 1200.0, 1300.358, 3760.208, 2302.043, 0.0, 0.0, 0.0, 2538.358)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2538.358, 1200.0, 1300.358, 3760.208, 2422.703, 0.0, 0.0, 0.0, 2538.358)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2538.358, 1200.0, 1300.358, 3760.208, 2803.977, 0.0, 0.0, 0.0, 2538.358)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2538.358, 1200.0, 1300.358, 3760.208, 2850.712, 0.0, 0.0, 0.0, 2538.358)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2538.358, 1200.0, 1300.358, 3760.208, 2720.305, 0.0, 0.0, 0.0, 2538.358)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2538.358, 1200.0, 1300.358, 3760.208, 2301.458, 0.0, 0.0, 1.0, 2538.358)",10
"(0.0, 1.0, 0.0, 0.0, 0.0, 0.333, 0.333, 0.0, 0.0, 0.0, 2538.358, 1200.0, 1300.358, 3760.208, 2263.964, 0.0, 0.0, -1.0, 2538.358)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.333, 0.333, 0.0, 0.333, 0.0, 2538.358, 1200.0, 1300.358, 3760.208, 1524.537, 0.0, 0.0, 0.0, 2538.358)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.333, 0.0, 0.333, 0.0, 2538.358, 1200.0, 1300.358, 3760.208, 822.287, 0.0, 0.0, 1.0, 2538.358)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.333, 0.0, 0.0, 0.333, 0.0, 2538.358, 1200.0, 1300.358, 3760.208, 669.408, 0.0, 0.0, -1.0, 2538.358)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2538.358, 1200.0, 1300.358, 3760.208, 1253.367, 0.0, 0.0, 0.0, 2538.358)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2538.358, 1200.0, 1300.358, 3760.208, 1253.367, 0.0, 0.0, 0.0, 2538.358)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2538.358, 1200.0, 1300.358, 3760.208, 583.959, 0.0, 0.0, 1.0, 2538.358)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 2538.358, 1200.0, 1300.358, 3760.208, 770.877, 0.0, 0.0, 0.0, 2538.358)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 2538.358, 1200.0, 1300.358, 3760.208, 770.877, 0.0, 0.0, -1.0, 2538.358)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2538.358, 1200.0, 1300.358, 3760.208, 770.877, 0.0, 0.0, 0.0, 2538.358)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2538.358, 1200.0, 1300.358, 3760.208, 0.0, 0.0, 0.0, 0.0, 2538.358)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2538.358, 1200.0, 1300.358, 3760.208, 836.208, 0.0, 0.0, 0.0, 2538.358)",20
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2538.358, 1200.0, 1300.358, 3760.208, 836.208, 0.0, 0.0, 1.0, 2538.358)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2538.358, 1200.0, 1300.358, 3760.208, 0.0, 0.0, 0.0, -1.0, 2538.358)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2538.358, 1200.0, 1300.358, 3760.208, 0.0, 0.0, 0.0, 0.0, 2538.358)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2538.358, 1200.0, 1300.358, 3760.208, 691.294, 0.0, 0.0, 0.0, 2538.358)",20
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 2261.111, 1161.999, 1060.112, 3402.094, 2492.964, 0.0, 0.0, -1.0, 2261.111)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 2261.111, 1161.999, 1060.112, 3402.094, 2532.572, 0.0, 0.0, 1.0, 2261.111)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 2261.111, 1161.999, 1060.112, 3402.094, 2440.854, 0.0, 0.0, 0.0, 2261.111)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.667, 0.0, 0.0, 0.333, 0.0, 2261.111, 1161.999, 1060.112, 3402.094, 2418.496, 0.0, 0.0, -1.0, 2261.111)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.333, 0.0, 0.0, 0.667, 0.0, 2261.111, 1161.999, 1060.112, 3402.094, 2387.775, 0.0, 0.0, 0.0, 2261.111)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.667, 0.0, 2261.111, 1161.999, 1060.112, 3402.094, 2379.608, 0.0, 0.0, 1.0, 2261.111)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.333, 0.0, 2261.111, 1161.999, 1060.112, 3402.094, 2303.926, 0.0, 0.0, -1.0, 2261.111)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2261.111, 1161.999, 1060.112, 3402.094, 2445.696, 0.0, 0.0, 0.0, 2261.111)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2261.111, 1161.999, 1060.112, 3402.094, 2533.836, 0.0, 0.0, 0.0, 2261.111)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2261.111, 1161.999, 1060.112, 3402.094, 2653.483, 0.0, 0.0, 0.0, 2261.111)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2261.111, 1161.999, 1060.112, 3402.094, 2631.721, 0.0, 0.0, 0.0, 2261.111)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2261.111, 1161.999, 1060.112, 3402.094, 2582.042, 0.0, 0.0, 0.0, 2261.111)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2261.111, 1161.999, 1060.112, 3402.094, 2616.375, 0.0, 0.0, 0.0, 2261.111)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2261.111, 1161.999, 1060.112, 3402.094, 2541.042, 0.0, 0.0, 0.0, 2261.111)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2261.111, 1161.999, 1060.112, 3402.094, 2693.131, 0.0, 0.0, 0.0, 2261.111)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2261.111, 1161.999, 1060.112, 3402.094, 2595.952, 0.0, 0.0, 0.0, 2261.111)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2261.111, 1161.999, 1060.112, 3402.094, 2607.272, 0.0, 0.0, 1.0, 2261.111)",10
"(0.0, 1.0, 0.0, 0.0, 0.0, 0.333, 0.333, 0.0, 0.0, 0.0, 2261.111, 1161.999, 1060.112, 3402.094, 2782.524, 0.0, 0.0, -1.0, 2261.111)",10
"(0.0, 1.0, 0.0, 0.0, 0.0, 0.333, 0.667, 0.0, 0.0, 0.0, 2261.111, 1161.999, 1060.112, 3402.094, 2665.149, 0.0, 0.0, 0.0, 2261.111)",10
"(0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2261.111, 1161.999, 1060.112, 3402.094, 2620.51, 0.0, 0.0, 0.0, 2261.111)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 2261.111, 1161.999, 1060.112, 3402.094, 2357.942, 0.0, 0.0, 0.0, 2261.111)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 2261.111, 1161.999, 1060.112, 3402.094, 1646.313, 0.0, 0.0, 0.0, 2261.111)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2261.111, 1161.999, 1060.112, 3402.094, 872.365, 0.0, 0.0, 0.0, 2261.111)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2261.111, 1161.999, 1060.112, 3402.094, 846.049, 0.0, 0.0, 0.0, 2261.111)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2261.111, 1161.999, 1060.112, 3402.094, 1707.27, 0.0, 0.0, 1.0, 2261.111)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 2261.111, 1161.999, 1060.112, 3402.094, 1707.27, 0.0, 0.0, 0.0, 2261.111)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.333, 0.333, 0.0, 0.333, 0.0, 2391.993, 1200.0, 1177.993, 3501.4, 2369.49, 0.0, 0.0, 0.0, 2391.993)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.333, 0.0, 0.667, 0.0, 2391.993, 1200.0, 1177.993, 3501.4, 2306.74, 0.0, 0.0, 0.0, 2391.993)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.667, 0.0, 2391.993, 1200.0, 1177.993, 3501.4, 2372.996, 0.0, 0.0, 1.0, 2391.993)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.333, 0.0, 2391.993, 1200.0, 1177.993, 3501.4, 2276.968, 0.0, 0.0, 0.0, 2391.993)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2391.993, 1200.0, 1177.993, 3501.4, 2137.582, 0.0, 0.0, 0.0, 2391.993)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.667, 0.0, 0.0, 0.0, 0.0, 2391.993, 1200.0, 1177.993, 3501.4, 2297.739, 0.0, 0.0, -1.0, 2391.993)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2391.993, 1200.0, 1177.993, 3501.4, 2190.142, 0.0, 0.0, 0.0, 2391.993)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2391.993, 1200.0, 1177.993, 3501.4, 2288.001, 0.0, 0.0, 0.0, 2391.993)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2391.993, 1200.0, 1177.993, 3501.4, 1870.433, 0.0, 0.0, 0.0, 2391.993)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2391.993, 1200.0, 1177.993, 3501.4, 1195.487, 0.0, 0.0, 0.0, 2391.993)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2391.993, 1200.0, 1177.993, 3501.4, 1400.272, 0.0, 0.0, 0.0, 2391.993)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2391.993, 1200.0, 1177.993, 3501.4, 897.84, 0.0, 0.0, 0.0, 2391.993)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2391.993, 1200.0, 1177.993, 3501.4, 1751.882, 0.0, 0.0, 0.0, 2391.993)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2391.993, 1200.0, 1177.993, 3501.4, 1665.094, 0.0, 0.0, 0.0, 2391.993)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2391.993, 1200.0, 1177.993, 3501.4, 2261.157, 0.0, 0.0, 0.0, 2391.993)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2391.993, 1200.0, 1177.993, 3501.4, 2495.044, 0.0, 0.0, 1.0, 2391.993)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 2391.993, 1200.0, 1177.993, 3501.4, 1683.992, 0.0, 0.0, 0.0, 2391.993)",10
"(0.0, 1.0, 0.0, 0.0, 0.0, 0.667, 0.333, 0.0, 0.0, 0.0, 2391.993, 1200.0, 1177.993, 3501.4, 1772.943, 0.0, 0.0, -1.0, 2391.993)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.333, 0.333, 0.0, 0.333, 0.0, 2391.993, 1200.0, 1177.993, 3501.4, 1451.758, 0.0, 0.0, 0.0, 2391.993)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.333, 0.0, 2391.993, 1200.0, 1177.993, 3501.4, 2149.784, 0.0, 0.0, 0.0, 2391.993)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 2391.993, 1200.0, 1177.993, 3501.4, 2024.67, 0.0, 0.0, 0.0, 2391.993)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2391.993, 1200.0, 1177.993, 3501.4, 1257.926, 0.0, 0.0, 0.0, 2391.993)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2391.993, 1200.0, 1177.993, 3501.4, 1284.227, 0.0, 0.0, 0.0, 2391.993)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2391.993, 1200.0, 1177.993, 3501.4, 1343.709, 0.0, 0.0, 0.0, 2391.993)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2391.993, 1200.0, 1177.993, 3501.4, 2173.484, 0.0, 0.0, 1.0, 2391.993)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2391.993, 1200.0, 1177.993, 3501.4, 1449.157, 0.0, 0.0, -1.0, 2391.993)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 2091.746, 1476.114, 607.632, 2785.378, 1712.26, 0.0, 0.0, 0.0, 2091.746)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 2091.746, 1476.114, 607.632, 2785.378, 1274.774, 0.0, 0.0, 0.0, 2091.746)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 2091.746, 1476.114, 607.632, 2785.378, 1499.947, 0.0, 0.0, 0.0, 2091.746)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2091.746, 1476.114, 607.632, 2785.378, 1587.217, 0.0, 0.0, 0.0, 2091.746)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2091.746, 1476.114, 607.632, 2785.378, 1800.585, 0.0, 0.0, 1.0, 2091.746)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 2091.746, 1476.114, 607.632, 2785.378, 1556.038, 0.0, 0.0, 0.0, 2091.746)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.667, 0.0, 0.0, 0.333, 0.0, 2091.746, 1476.114, 607.632, 2785.378, 1223.474, 0.0, 0.0, -1.0, 2091.746)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.333, 0.0, 2091.746, 1476.114, 607.632, 2785.378, 1207.65, 0.0, 0.0, 0.0, 2091.746)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 2091.746, 1476.114, 607.632, 2785.378, 1606.598, 0.0, 0.0, 0.0, 2091.746)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2091.746, 1476.114, 607.632, 2785.378, 1616.714, 0.0, 0.0, 1.0, 2091.746)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2091.746, 1476.114, 607.632, 2785.378, 1666.221, 0.0, 0.0, -1.0, 2091.746)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 2091.746, 1476.114, 607.632, 2785.378, 1452.194, 0.0, 0.0, 1.0, 2091.746)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2091.746, 1476.114, 607.632, 2785.378, 1494.512, 0.0, 0.0, -1.0, 2091.746)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 2091.746, 1476.114, 607.632, 2785.378, 1758.3, 0.0, 0.0, 1.0, 2091.746)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2091.746, 1476.114, 607.632, 2785.378, 1547.809, 0.0, 0.0, -1.0, 2091.746)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2091.746, 1476.114, 607.632, 2785.378, 1039.789, 0.0, 0.0, 0.0, 2091.746)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2091.746, 1476.114, 607.632, 2785.378, 269.187, 0.0, 0.0, 1.0, 2091.746)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.333, 0.0, 0.0, 0.333, 1.0, 0.0, 1476.114, 607.632, 2785.378, 0.0, 0.0, 0.0, -1.0, 2091.746)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.333, 0.0, 0.0, 0.667, 1.0, 0.0, 1476.114, 607.632, 2785.378, 593.342, 0.0, 0.0, 0.0, 1394.498)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1476.114, 607.632, 2785.378, 593.342, 0.0, 0.0, 0.0, 697.249)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1476.114, 607.632, 2785.378, 593.342, 0.0, 0.0, 0.0, 0.0)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1476.114, 607.632, 2785.378, 0.0, 0.0, 0.0, 0.0, 0.0)",50
"(1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2817.042, 1000.0, 1689.042, 4177.189, 2587.352, 0.0, 0.0, 0.0, 2817.042)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 2817.042, 1000.0, 1689.042, 4177.189, 2478.49, 0.0, 0.0, -1.0, 2817.042)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2817.042, 1000.0, 1689.042, 4177.189, 2933.309, 0.0, 0.0, 0.0, 2817.042)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2817.042, 1000.0, 1689.042, 4177.189, 3403.218, 0.0, 0.0, 0.0, 2817.042)",10
